Instance,Mean,,Median,,Standard deviation,
,MOEA/D,NSGA-II,MOEA/D,NSGA-II,MOEA/D,NSGA-II
278,0.98137000173745,1.00127388853,1.0690126100000001,1.0819762819999998,0.2489380953640053,0.22356635910084832
279,0.951927729815,0.9647854884795,1.034605478,1.041250169,0.23265759580730588,0.215989693896214
280,0.857623468669,0.89377948131,0.98621198075,1.007413771,0.264907953972827,0.2298972131464136
281,0.8273193846570001,0.857541397135,0.9498726664,0.9637666441,0.30751515289979287,0.2781199118353378
282,0.938287349509,0.977143870935,1.0233441609999998,1.045322147,0.2255506143504865,0.1783931942270644
283,0.94547259622,0.99544631512,1.015710789,1.046481656,0.2258995196574606,0.16121607097240204
284,0.838492064197,0.899362696755,0.94027397,0.9740414024999999,0.2818688210097873,0.2214598575413733
285,0.878652558777,0.898196468835,0.9943243436,1.002951715,0.2953985114313223,0.2729391327057202
286,0.87915618771605,0.8885283411079999,1.0443116475,1.046810891,0.3060860573776712,0.29474723318002605
287,0.7519312591567,0.76538150019,0.8736062463500001,0.88141575395,0.34784458963994097,0.33528115874549275
288,0.918343224594,0.928182093444,1.0542113295,1.058149829,0.3245776606346424,0.30781611563500555
289,0.7705577070993,0.7914247730215,1.0060416163,1.00899302275,0.40479295218587436,0.3780184316761101
290,0.8573841601595,0.89540359269,0.93493241725,0.95558321805,0.2477881072174406,0.21362947329891566
291,0.8237318924285,0.87101437945,0.9615814732,0.9844289828999999,0.2913478798896354,0.24777715781824095
292,0.8919422796915,0.93806335569,1.0070308319999999,1.033010089,0.24218316031473172,0.1995153689619643
293,0.836731314245,0.865153508775,0.92779733835,0.94056746265,0.26191317187700036,0.23619509534647495
294,0.9069109382065,0.925539128165,1.029177948,1.037383782,0.2632310564051188,0.24368020987875377
295,0.743368366062,0.83127537861,0.9212798709500001,0.96027974845,0.28717752798496754,0.2153396038617122
296,0.830065459797,0.857166202855,0.9545131812500001,0.9634833683,0.29830137258668765,0.2703907940716205
297,0.9138961670474,0.918153244267,1.0580194275,1.0588243895,0.314956486159256,0.30815209754254996
298,0.9128719920495,0.925261295319,1.0394216864999999,1.0422058215,0.260887264731435,0.2448185144997388
299,0.8950342527785,0.925379545,1.0212901285,1.0389776255,0.2477187534940512,0.21867204796154804
300,0.842036189243,0.90635110811,0.9218823625,0.96094850705,0.22887898597235162,0.17043698090994094
