Instance,Mean,,Median,,Standard deviation,
,MOEA/D,NSGA-II,MOEA/D,NSGA-II,MOEA/D,NSGA-II
287,0.69005972965,0.690555112165,0.796805992,0.7940367045,0.318960071425297,0.31537338232933326
288,0.8435009739,0.84708819093,0.968293887,0.9672505410000001,0.2967940785009365,0.2819690063858839
289,0.7185220972,0.72466435709,0.9350124449999999,0.9329915785,0.37748013724872587,0.36296266758516543
290,0.8145073000999999,0.81987177975,0.883546014,0.8777348309999999,0.2363515605326531,0.2088055857549325
291,0.78132301465,0.78673875215,0.9077936234999999,0.9024119395,0.27673194317693056,0.25534677301682496
292,0.86837433925,0.87662006915,0.981000696,0.9798265724999999,0.22983026702645654,0.1947695306144438
293,0.8025293424,0.806021531065,0.8844507815,0.877819788,0.2569892774435937,0.23796853108075192
294,0.8475177983,0.850828896775,0.965798875,0.9645438755,0.2499473686929081,0.23325179149466835
295,0.74919975311,0.7717136141800001,0.9276365515,0.9205168960000001,0.2937711350921195,0.24073735807625052
296,0.77424955295,0.77743619155,0.8843540255,0.88044498,0.28099347194522706,0.2665387047715098
297,0.8405389446,0.841047358255,0.9740675505,0.973942941,0.2894780659194495,0.28713463272063433
298,0.8363505046,0.8385488845,0.9529090535,0.951422115,0.24041178470998303,0.22752555163179342
299,0.85310436905,0.8577118554100001,0.9785356000000001,0.977318921,0.23923289443548126,0.2122105830902148
300,0.83017071722,0.84002270972,0.9030932220000001,0.8964060005000001,0.219823701835313,0.17340641410638463
